Timestamp,Source IP,Destination IP,Query Name,Query Type,Response Code,TTL,Transaction ID,Query Volume,Anomaly Flag,DNS Proxy Name,Comment,Unused Data 1,Unused Data 2,Log Source,Empty Field
2024-01-08 18:25:53.195319532,176.78.108.74,208.88.55.163,ewing.org,TXT,NXDOMAIN,64579,52042,90,0,Fuller and Sons,Between board benefit the by will.,63.19458474883932,experience,datadog,have
2024-01-08 18:47:46.606660666,166.35.73.74,173.210.31.117,michael-bell.com,AAAA,NOERROR,57323,32253,863,0,"Summers, Crosby and Jones",Number detail other anything watch current claim.,0.17355290344703844,I,datadog,
2024-01-08 19:09:40.018001800,47.61.232.215,125.23.220.165,garcia.org,TXT,NOERROR,12653,6479,51,0,"Wolfe, Goodman and Sullivan",Sit light for white on mother water especially.,92.5420916077019,though,syslog,
2024-01-08 19:31:33.429342934,111.93.11.152,68.102.88.71,hatfield.com,A,NXDOMAIN,7768,43993,569,0,"Duarte, Bonilla and Martin",Thank hard song bank.,11.13236700405167,during,datadog,commercial
2024-01-08 19:53:26.840684068,7.18.138.10,53.11.97.38,johnson.com,AAAA,SERVFAIL,54400,1481,489,0,"Holt, Montes and Jones",My perform building apply pick dark.,91.80947600093634,back,datadog,
2024-01-08 20:15:20.252025202,171.126.1.83,218.74.175.40,harrell-cordova.info,A,SERVFAIL,31499,61051,138,0,Black LLC,Before road hour bit begin particular.,77.71287132716292,at,syslog,
2024-01-08 20:37:13.663366336,219.219.27.35,219.99.193.49,duffy-richmond.biz,TXT,NOERROR,70114,56103,485,0,Wheeler Ltd,Check city behind great spend writer idea certain.,17.84816926369731,because,datadog,
2024-01-08 20:59:07.074707470,98.26.106.64,146.223.49.148,lynch.com,TXT,NXDOMAIN,62689,48009,696,0,"Zavala, Mitchell and Castillo",Either increase hit son.,13.964491916123645,loss,datadog,choose
2024-01-08 21:21:00.486048604,175.58.25.238,5.146.243.48,obrien-sparks.com,AAAA,NXDOMAIN,63505,31506,35,0,Burton Group,Dark dream name provide customer build.,14.964477405225463,wait,splunk,
2024-01-08 21:42:53.897389739,132.95.114.114,126.55.74.162,walker-ward.net,TXT,NXDOMAIN,54566,30142,803,0,"Hoffman, Hunt and Brown",Different indicate trial machine arm continue yeah interview.,48.729780576681414,bad,datadog,
2024-01-08 22:04:47.308730873,38.28.77.67,102.53.41.222,townsend.net,MX,NOERROR,66223,1553,417,0,Petersen-West,Agree how true respond significant.,67.66056729595441,travel,syslog,
2024-01-08 22:26:40.720072007,9.8.232.69,135.227.174.162,smith.net,TXT,NOERROR,56764,10381,99,0,Wall PLC,Job may stuff morning space hear.,28.725183408198895,science,splunk,
2024-01-08 22:48:34.131413141,125.136.74.72,75.41.215.208,hull-davis.biz,MX,NOERROR,39915,16331,491,0,Noble-Marsh,Day perform event challenge drug.,15.391539706336044,sell,syslog,
2024-01-08 23:10:27.542754275,11.170.27.36,178.246.249.104,johnson.net,TXT,NXDOMAIN,82151,24413,636,0,Herrera-Curry,Conference resource best off.,31.50807758132943,push,splunk,
2024-01-08 23:32:20.954095409,41.232.225.91,132.3.251.37,anderson.org,MX,NOERROR,30598,60643,750,0,Nunez-Gomez,Hundred anything way civil.,86.39146481512276,prevent,splunk,same
2024-01-08 23:54:14.365436543,31.137.253.66,58.101.170.98,williams.com,CNAME,SERVFAIL,47534,61233,188,0,"Andrade, Macias and Larson",Avoid better population thus goal buy.,67.38621856029778,market,splunk,
2024-01-09 00:16:07.776777677,1.244.212.25,66.76.241.160,white-garza.com,MX,NXDOMAIN,22337,20203,162,0,Sherman-Green,Everything pick worry mother leg cost head hair.,52.619431044139596,situation,datadog,
2024-01-09 00:38:01.188118812,178.210.135.240,221.255.18.126,collins.info,A,NXDOMAIN,55117,30539,632,0,Nichols-Smith,To along cold little.,43.53826119134514,television,syslog,
2024-01-09 00:59:54.599459946,4.195.232.223,178.127.35.178,beasley.com,CNAME,NXDOMAIN,32316,7918,538,0,Estrada-Ortiz,West lawyer agency general court.,42.49688099557309,fear,splunk,
2024-01-09 01:21:48.010801080,52.145.17.18,96.126.34.202,lynch-dennis.com,AAAA,NOERROR,38468,7492,133,0,Montgomery-Fox,Time data stop home position audience chance wall.,96.50822520694791,low,splunk,quality
2024-01-09 01:43:41.422142214,72.218.178.92,95.220.179.219,hernandez.com,AAAA,SERVFAIL,57941,49454,792,0,"Oconnor, Blackwell and Allen",Top she see camera within head school.,49.8087392005005,along,syslog,
2024-01-09 02:05:34.833483348,51.90.194.150,153.194.195.31,gonzalez.info,TXT,SERVFAIL,8621,64084,724,0,"Joseph, Taylor and Obrien",Father clearly hand view.,3.9962107286661164,such,splunk,
2024-01-09 02:27:28.244824482,100.229.155.129,187.147.221.49,williams-thomas.com,MX,SERVFAIL,61411,25346,625,0,Mullins Inc,Century another unit dream.,12.227395029196064,half,syslog,
2024-01-09 02:49:21.656165616,58.178.49.247,153.5.195.157,johnson.com,CNAME,NXDOMAIN,84610,36173,1,0,"Montes, Ortiz and Stone",Sure system go consider positive produce.,13.095591944679475,every,datadog,where
2024-01-09 03:11:15.067506750,223.138.202.196,221.73.63.141,brown-ray.com,CNAME,NOERROR,8976,49009,342,0,Weber-Keller,Support through clearly.,0.9940569095214902,level,syslog,
2024-01-09 03:33:08.478847884,151.20.37.15,97.247.51.4,bowman-zamora.com,A,NOERROR,85042,58221,488,0,Johnson Ltd,Difference rock tree with.,14.621368721163364,four,datadog,
2024-01-09 03:55:01.890189019,100.42.144.0,190.207.178.81,gross-evans.com,TXT,SERVFAIL,60887,50349,358,0,"Rodriguez, Gaines and Lewis",Later their choice design new Democrat professor.,29.8775356721677,world,splunk,
2024-01-09 04:16:55.301530153,84.113.109.75,222.105.105.2,lee.com,A,NXDOMAIN,71543,11388,696,0,"Sanders, Hubbard and Adams",Positive night identify experience fly animal example.,48.73248008570472,need,datadog,
2024-01-09 04:38:48.712871287,203.98.237.134,40.84.69.251,edwards.com,MX,NXDOMAIN,13560,46532,170,0,Clayton-Hunter,Live free eight series technology organization.,72.17295128661755,treatment,datadog,
2024-01-09 05:00:42.124212421,89.250.94.220,156.127.219.3,mccall-bradford.com,AAAA,SERVFAIL,47499,53355,559,0,"Walsh, Fletcher and Dominguez",Fact city loss physical.,3.5646396913046496,order,syslog,food
2024-01-09 05:22:35.535553555,161.224.25.194,11.34.60.105,miller.net,A,SERVFAIL,28229,41054,177,0,Miller Inc,Unit scientist attention decision series image.,86.37732142150696,which,datadog,
2024-01-09 05:44:28.946894689,135.117.127.3,218.214.159.246,coleman.net,TXT,SERVFAIL,65756,52597,868,0,Taylor Group,Agent strategy range place.,7.246387264773324,be,datadog,strong
2024-01-09 06:06:22.358235823,115.192.206.57,17.172.229.119,hughes.com,CNAME,NOERROR,23813,40534,7,0,Sherman-Paul,Back rather ability letter.,46.544910041465904,try,syslog,
2024-01-09 06:28:15.769576957,95.85.93.173,118.160.223.89,mcguire-olson.net,MX,NXDOMAIN,52557,28602,783,0,Cross LLC,Thus during drug production trial.,71.76620102631674,community,splunk,give
2024-01-09 06:50:09.180918091,144.5.122.121,192.63.52.28,gentry.com,MX,NXDOMAIN,2009,50893,974,0,Lambert Inc,Policy either your add standard reveal.,4.096557567538229,administration,splunk,
2024-01-09 07:12:02.592259226,183.225.55.70,177.39.55.97,jones-roberts.net,A,NXDOMAIN,74533,24239,790,0,Stein-Bates,Indeed rock they sport suffer.,50.20911845572129,tree,datadog,
2024-01-09 07:33:56.003600360,98.173.253.248,116.112.166.128,cox-owens.org,CNAME,NXDOMAIN,85700,21474,256,0,Miller-Williams,Toward their thus soldier.,68.14080581123746,national,datadog,
2024-01-09 07:55:49.414941494,17.92.232.248,48.5.119.130,banks.com,AAAA,NXDOMAIN,76877,22567,537,0,Howard-Jones,Company ready food ability treatment.,48.85510032001209,occur,splunk,
2024-01-09 08:17:42.826282628,14.235.67.97,191.203.50.21,chapman.com,TXT,NOERROR,40921,30811,944,0,"Williams, Taylor and Fox",Speak positive after technology I every.,5.3458002668644315,administration,syslog,
2024-01-09 08:39:36.237623762,167.84.123.10,51.250.241.149,nichols.com,AAAA,SERVFAIL,65888,28659,612,0,"Black, Cannon and Berger",Sort send standard assume car just.,83.37136825482445,west,splunk,
2024-01-09 09:01:29.648964896,167.114.212.205,74.19.105.132,white.info,CNAME,NOERROR,11969,61149,707,0,Carpenter LLC,Difference especially each democratic commercial reality.,46.102418848431206,hair,syslog,claim
2024-01-09 09:23:23.060306030,167.61.67.66,32.60.56.147,hansen-rodriguez.com,MX,SERVFAIL,60514,62629,460,0,"Grimes, Mcconnell and Gutierrez",Republican traditional clearly really push special.,87.36493635054366,whether,syslog,
2024-01-09 09:45:16.471647164,8.222.147.34,129.53.163.115,jackson.info,MX,SERVFAIL,51245,46711,754,0,Cole-Bennett,Floor dog word short reflect shake find.,79.09327572587337,story,datadog,remain
2024-01-09 10:07:09.882988298,143.126.2.190,193.82.229.193,crawford-wilkins.com,CNAME,NXDOMAIN,79639,38054,808,0,"Smith, Nelson and Rogers",Above fear without such.,63.08479107605785,discussion,splunk,
2024-01-09 10:29:03.294329433,104.219.47.96,149.104.214.146,rodriguez-marquez.biz,A,NXDOMAIN,52621,7935,816,0,Rogers-Everett,Order dream over dream three.,16.05668792306252,vote,splunk,
2024-01-09 10:50:56.705670567,191.164.175.153,203.92.39.192,hamilton.com,CNAME,NXDOMAIN,37933,59175,813,0,Ho-Diaz,Society herself fund wrong trial.,28.55597585129288,month,syslog,eye
2024-01-09 11:12:50.117011701,84.76.213.74,28.86.240.89,sweeney.com,CNAME,SERVFAIL,70185,5796,577,0,"Knight, Smith and Houston",Central how real choice business rest enjoy.,97.00324569482679,lawyer,splunk,
2024-01-09 11:34:43.528352835,124.110.114.59,149.128.31.58,bell.com,MX,NOERROR,82791,29657,942,0,"Jennings, Gomez and Castro",American information article fine operation.,92.36011589260085,fear,splunk,
2024-01-09 11:56:36.939693969,151.251.232.228,50.122.20.187,russell.biz,TXT,NXDOMAIN,43358,2857,388,0,"Lewis, Koch and Ryan",Learn condition too.,53.30477294842392,cell,splunk,
2024-01-09 12:18:30.351035103,21.118.212.144,147.149.178.140,golden.com,AAAA,NXDOMAIN,15663,34520,983,0,Humphrey Ltd,Major street then memory after air.,18.092558428659235,matter,datadog,
2024-01-09 12:40:23.762376237,72.189.230.201,110.158.55.178,hoffman.org,AAAA,NXDOMAIN,40571,18809,57,0,Gordon Ltd,Carry high day feeling trial data interesting.,42.98853407410566,forward,splunk,
2024-01-09 13:02:17.173717371,183.223.34.146,206.120.0.131,haynes-anderson.biz,AAAA,SERVFAIL,78155,38851,16,0,"Nguyen, Johnston and Mullins",Find six several house effect hair.,53.60192192206349,think,splunk,
2024-01-09 13:24:10.585058505,200.81.62.8,169.215.232.42,martinez-coleman.com,CNAME,NXDOMAIN,80205,38311,490,0,Contreras Group,Protect thus lawyer.,27.549907048964815,himself,splunk,option
2024-01-09 13:46:03.996399640,197.182.26.55,120.186.228.50,hodges.com,MX,NOERROR,37093,41312,341,0,"Daniel, Ford and Poole",Whom evidence wide my generation.,51.585152377649635,not,datadog,
2024-01-09 14:07:57.407740774,11.140.226.24,208.128.216.7,campbell-williams.org,MX,SERVFAIL,57216,21392,333,0,Harris-Schultz,Add indeed dream explain piece experience avoid.,7.859575928904072,early,syslog,
2024-01-09 14:29:50.819081908,178.208.224.117,19.158.32.90,aguilar-osborne.info,CNAME,SERVFAIL,74234,29731,10,0,Dougherty-Sanchez,Opportunity improve oil tend.,66.5678835637656,owner,splunk,check
2024-01-09 14:51:44.230423042,161.212.230.158,135.17.65.50,johnson.com,CNAME,NXDOMAIN,21605,48156,486,0,Marshall Inc,Development dog painting give career thousand.,44.3433193042716,between,datadog,
2024-01-09 15:13:37.641764176,201.3.132.5,190.215.181.99,hawkins.com,MX,NXDOMAIN,78714,51994,678,0,Maynard PLC,A above assume morning early everyone note.,87.87599336259393,left,syslog,
2024-01-09 15:35:31.053105310,117.180.101.227,84.59.5.74,johnson.biz,TXT,SERVFAIL,29912,40934,269,0,Carlson PLC,Group item see instead lead.,45.16547102798681,author,splunk,career
2024-01-09 15:57:24.464446444,182.22.198.71,25.200.247.229,gonzalez.info,TXT,NOERROR,8168,37855,607,0,Hamilton Inc,Will spend travel resource.,88.30825512548523,feeling,splunk,
2024-01-09 16:19:17.875787578,5.131.47.62,156.253.13.247,martin-kane.biz,TXT,NXDOMAIN,17474,9713,414,0,Oliver-Collins,Leader well hour stop point expert wind.,92.71471741920959,man,syslog,
2024-01-09 16:41:11.287128712,12.67.225.161,137.82.75.199,thornton.com,AAAA,NXDOMAIN,22732,41293,344,0,Wilson and Sons,Pressure art gas image.,69.26590596730463,star,splunk,
2024-01-09 17:03:04.698469847,96.42.170.71,106.14.177.233,jensen.com,A,NXDOMAIN,28779,53752,749,0,Dixon-Oliver,Long development mission visit.,46.594767441058046,worry,syslog,
2024-01-09 17:24:58.109810981,188.135.77.92,160.74.192.211,nunez.org,MX,NXDOMAIN,386,49555,85,0,Murray-Murphy,Shake none avoid trip through attention popular.,74.92876405889854,age,datadog,
2024-01-09 17:46:51.521152115,152.143.169.252,194.249.126.240,thomas-davis.com,MX,NOERROR,84367,64356,847,0,Guerrero Group,Everyone four participant.,36.63456739807015,some,datadog,central
2024-01-09 18:08:44.932493249,201.160.221.27,128.127.107.187,page.info,A,NOERROR,20319,21122,902,0,"Chung, Roberts and Rivera",Investment prepare deal tell attention real up son.,76.15236788821561,sort,splunk,
2024-01-09 18:30:38.343834383,144.80.165.49,129.143.4.175,hayes-smith.com,TXT,NOERROR,24401,38977,273,0,Chavez Inc,Current trial fact ball line garden.,97.98970612325192,month,datadog,
2024-01-09 18:52:31.755175517,194.26.190.241,70.204.240.240,taylor.com,CNAME,NXDOMAIN,5202,19683,905,0,Gordon Ltd,Common nation require.,84.10835081626522,reach,syslog,thing
2024-01-09 19:14:25.166516651,214.97.233.209,51.229.37.117,lopez.biz,MX,SERVFAIL,16214,63389,392,0,Jones-Benitez,Question foreign so use cell.,34.71072387768117,word,syslog,
2024-01-09 19:36:18.577857785,10.238.184.134,155.7.72.213,shannon-harris.biz,TXT,NXDOMAIN,45241,18556,241,0,Russell LLC,Play about set set check than tree.,22.04339329365439,city,datadog,
2024-01-09 19:58:11.989198920,162.49.235.202,216.14.136.14,duncan.com,A,NXDOMAIN,656,8107,912,0,"Reynolds, Jones and Crane",Car lot view best.,93.13789076429683,effort,splunk,
2024-01-09 20:20:05.400540054,141.27.89.188,40.219.253.86,wilson-good.com,CNAME,NOERROR,81458,15578,482,0,Bush Group,Arrive strong single agent.,3.6329753979296497,civil,syslog,
2024-01-09 20:41:58.811881188,39.129.109.242,3.211.212.8,may-ortiz.com,A,NXDOMAIN,50453,10922,541,0,"Wolf, Mitchell and Sims",When build individual and unit improve.,91.58364044499172,establish,splunk,throughout
2024-01-09 21:03:52.223222322,16.187.6.153,89.229.171.192,hess.net,MX,SERVFAIL,45638,12989,107,0,Moss and Sons,Power how focus sort.,53.74926168351922,democratic,datadog,
2024-01-09 21:25:45.634563456,160.124.176.103,136.173.60.237,fernandez.com,MX,NOERROR,35175,20411,102,0,Wilson-Klein,Country too development step throw PM machine over.,3.5518147627897845,onto,datadog,
2024-01-09 21:47:39.045904590,195.212.52.139,20.48.76.5,bridges-johnson.com,AAAA,NXDOMAIN,43366,64471,193,0,"Smith, Terry and Thompson",Pretty country difficult half fire.,76.35302995822751,coach,splunk,
2024-01-09 22:09:32.457245724,20.57.122.211,49.143.23.148,barton-bailey.net,AAAA,NXDOMAIN,60860,39124,864,0,Dickerson and Sons,System hot song pay bad.,48.661699388640145,right,splunk,
2024-01-09 22:31:25.868586858,30.234.106.8,61.205.154.40,yates.org,AAAA,NOERROR,81650,9840,454,0,Martinez-Stone,Should analysis instead.,10.694586335850232,speak,splunk,treat
2024-01-09 22:53:19.279927992,94.50.23.206,223.196.129.235,aguilar.com,CNAME,SERVFAIL,82033,29081,568,0,Andrews LLC,Really likely dinner anything foot.,91.96313296202408,together,datadog,
2024-01-09 23:15:12.691269127,15.193.86.142,137.178.51.15,rose.net,CNAME,NOERROR,61604,32030,829,0,"Townsend, Gonzalez and Quinn",Guy use enter after national.,83.67558724197472,policy,splunk,box
2024-01-09 23:37:06.102610261,117.213.155.93,30.57.66.28,dudley.info,A,NOERROR,31314,8747,962,0,Barnes-Flores,Feel team front owner senior certain.,61.10551223964206,cost,datadog,
2024-01-09 23:58:59.513951395,187.82.158.19,84.211.169.17,hernandez.com,CNAME,NXDOMAIN,85239,14395,206,0,Curtis-Nguyen,Southern operation concern summer name police center.,57.01910636543006,drug,datadog,
2024-01-10 00:20:52.925292529,13.71.141.93,209.156.199.75,carney.org,MX,SERVFAIL,44274,53428,62,0,"Garcia, Barron and Nguyen",Customer science stuff movement.,25.45906826522807,voice,syslog,
2024-01-10 00:42:46.336633663,68.44.232.167,156.227.69.213,ford.com,MX,SERVFAIL,17961,39731,871,0,Sparks Ltd,System energy add apply start.,86.68173754371871,old,datadog,
2024-01-10 01:04:39.747974797,221.133.196.116,36.83.8.251,jones.com,MX,SERVFAIL,72788,31229,970,0,Williams-Schmidt,Support item pick daughter travel question.,71.64920126502095,president,datadog,
2024-01-10 01:26:33.159315931,197.253.48.139,53.207.208.165,jacobson-mitchell.com,TXT,SERVFAIL,73806,19506,962,0,Crawford-Key,Loss science responsibility recognize.,47.95921281373216,offer,datadog,
2024-01-10 01:48:26.570657065,104.63.74.12,36.14.29.229,west-cox.info,A,NOERROR,58265,59841,767,0,Santiago Ltd,Measure explain everything hot support move.,5.839471079793523,guy,datadog,
2024-01-10 02:10:19.981998199,138.66.120.78,82.34.149.1,villarreal-davis.com,MX,NXDOMAIN,25029,2084,534,0,Daniels-Smith,Country certain agent wish design month make available.,74.40084779450054,improve,datadog,
2024-01-10 02:32:13.393339334,132.26.212.18,9.42.207.198,henry.com,AAAA,NXDOMAIN,51241,32189,19,0,Murphy-Ayers,Baby development design cover way material up early.,73.98561494356615,could,splunk,
2024-01-10 02:54:06.804680468,71.221.4.93,117.238.89.194,joseph.com,TXT,SERVFAIL,61739,4421,718,0,"Swanson, Dixon and Boyer",Water walk charge but.,66.56288733836394,ground,datadog,
2024-01-10 03:16:00.216021602,181.217.48.0,141.142.28.2,ho.biz,A,SERVFAIL,35710,56890,841,0,Bishop and Sons,Charge particular it by.,21.2401505127048,clearly,datadog,
2024-01-10 03:37:53.627362736,41.40.19.192,204.11.208.86,evans-figueroa.com,AAAA,SERVFAIL,78029,13415,187,0,Hunt-Brown,Whole fear product personal instead.,93.62261236671024,base,splunk,
2024-01-10 03:59:47.038703870,206.238.87.197,17.87.193.69,mason.com,MX,SERVFAIL,17286,49563,921,0,"Sanders, Smith and Green",Or class even back store pay.,27.228662669517345,source,datadog,official
2024-01-10 04:21:40.450045004,128.208.222.246,144.227.153.117,maxwell-lewis.info,TXT,SERVFAIL,86020,12744,85,0,Williams Group,Begin year happy activity conference family.,52.10769965503338,rise,splunk,
2024-01-10 04:43:33.861386138,149.192.110.59,78.47.173.75,schneider.org,AAAA,SERVFAIL,54055,51952,764,0,Mcknight-Young,Mission speech majority argue take.,75.54636362411699,green,splunk,heavy
2024-01-10 05:05:27.272727272,166.215.100.10,212.121.252.138,small-lewis.com,AAAA,NOERROR,53346,25588,461,0,Mann Ltd,Actually owner dog often senior street laugh.,6.3272685309784364,account,datadog,push
2024-01-10 05:27:20.684068406,79.146.139.170,191.169.60.101,castillo-butler.com,CNAME,SERVFAIL,33572,32630,472,0,Lopez-Nichols,Live computer by on available her charge room.,7.993555104741612,while,syslog,country
2024-01-10 05:49:14.095409541,104.79.35.191,42.142.10.110,lawson.net,TXT,NOERROR,54515,31805,940,0,"Hill, Gallagher and Payne",Arm conference or house to watch peace movement.,56.43277794755747,cultural,splunk,
2024-01-10 06:11:07.506750675,30.113.169.154,67.122.27.27,walls-williams.org,TXT,SERVFAIL,20832,34151,14,0,Kelly-Conner,Almost run really manage step senior.,84.39080786577455,close,datadog,
2024-01-10 06:33:00.918091809,163.58.166.234,47.101.203.234,cunningham.org,MX,NOERROR,11096,34124,969,0,Gonzalez-Dorsey,Hot issue day two administration myself.,39.35064040045889,middle,datadog,
2024-01-10 06:54:54.329432943,187.32.64.123,75.79.250.209,faulkner-wilson.com,MX,NOERROR,34341,6303,559,0,Evans-Wright,Hold arm pay.,51.239946979642404,run,datadog,news
2024-01-10 07:16:47.740774077,110.244.171.161,24.69.188.230,stevens.com,AAAA,NOERROR,56074,50650,97,0,Moreno and Sons,Final page leader you phone Republican plan.,72.6970017017251,significant,splunk,
2024-01-10 07:38:41.152115211,215.155.165.48,14.226.25.76,moore.com,AAAA,NOERROR,68527,5168,661,0,"Lewis, Carson and Armstrong",Goal art choose civil.,57.94718841787551,evidence,splunk,
2024-01-10 08:00:34.563456345,87.111.114.205,117.104.205.100,jacobs-murphy.net,MX,NXDOMAIN,71266,61873,13,0,"Weber, Stanley and Campos",Black serve than.,20.493512227246804,court,splunk,
2024-01-10 08:22:27.974797479,31.226.55.164,178.143.147.182,porter.com,MX,NXDOMAIN,64934,15246,223,0,Burch Inc,Someone off parent two often.,61.49658114785821,most,syslog,
2024-01-10 08:44:21.386138613,162.186.128.42,35.215.83.146,morrow.com,A,NOERROR,48413,15098,127,1,"Carter, Mccarthy and Guerrero",Level people experience try herself remain.,21.251878195475392,not,datadog,
2024-01-10 09:06:14.797479748,179.54.255.182,25.1.6.73,cummings.com,CNAME,NXDOMAIN,1894,33279,463,0,"Meyer, Glenn and Rodriguez",Short special cultural necessary occur spring.,25.826034014744792,realize,splunk,
2024-01-10 09:28:08.208820882,129.89.66.139,221.172.51.128,fox.com,MX,NOERROR,48888,45802,345,0,"Hart, Liu and Baker",Television tell health writer event gun.,56.17244576738622,pass,syslog,
2024-01-10 09:50:01.620162016,100.177.91.161,131.129.9.128,baker.info,MX,NOERROR,34627,62776,172,0,"Kennedy, Wallace and Cole",New little member those how debate executive.,27.501242425431805,another,syslog,
2024-01-10 10:11:55.031503150,110.220.200.57,142.204.38.168,smith.com,A,NOERROR,11984,42292,463,0,Jennings Inc,Then protect cultural election.,2.5513075354735126,wide,splunk,
2024-01-10 10:33:48.442844284,101.76.152.90,169.178.154.79,douglas.info,A,SERVFAIL,51262,25154,830,1,Miranda-Wilkins,Use foreign at method.,85.97501320225463,recent,splunk,
2024-01-10 10:55:41.854185418,197.49.131.49,49.9.154.157,lewis.com,A,NOERROR,54016,41358,440,0,Walker-Mcclure,Fine reach general itself bank.,24.59373353900277,but,splunk,three
2024-01-10 11:17:35.265526552,47.71.167.165,9.181.101.187,tapia.com,A,NOERROR,30678,1731,238,0,Clark-Davis,Responsibility western doctor first mouth through.,58.800973273473645,ready,splunk,
2024-01-10 11:39:28.676867686,153.25.111.109,216.243.18.105,peters.com,TXT,NXDOMAIN,75783,40355,342,0,Blackburn LLC,Beautiful ago care government.,56.20765254482091,beyond,syslog,sell
2024-01-10 12:01:22.088208821,111.110.59.25,148.171.157.46,espinoza.info,AAAA,NOERROR,34953,52629,336,0,"Pierce, Wiggins and Gomez",Service argue talk yet strong manage.,31.575409216260407,laugh,datadog,
2024-01-10 12:23:15.499549955,133.18.167.122,55.201.42.181,price-lopez.net,MX,NXDOMAIN,40541,10979,302,0,Edwards-Shepard,Agent special never good contain behind think.,11.683452126933192,something,datadog,
2024-01-10 12:45:08.910891089,25.119.17.22,159.66.150.208,dixon.com,CNAME,SERVFAIL,26522,29810,261,0,Gentry-Miles,Before though guess cause only opportunity.,52.50102103726545,close,splunk,
2024-01-10 13:07:02.322232223,58.210.116.63,100.144.8.81,hayes-terrell.com,CNAME,NOERROR,34928,16226,552,0,Moore-Carter,Past open fly table more total month.,59.33359159538581,hand,syslog,
2024-01-10 13:28:55.733573357,12.210.12.117,45.163.62.99,anderson.com,CNAME,SERVFAIL,23303,56988,461,0,Lewis-Graham,Well thousand animal begin form detail.,32.23584536125925,suggest,datadog,
2024-01-10 13:50:49.144914491,171.172.44.201,157.164.69.222,miranda-dean.com,AAAA,NOERROR,47456,25191,450,0,Allen Ltd,Try probably fear skin.,78.55473642600315,sit,splunk,
2024-01-10 14:12:42.556255625,4.152.102.75,203.110.162.141,roberts-thomas.biz,MX,NOERROR,54905,29422,977,0,"Haney, Ellis and Kim",Glass possible south.,52.66946286778973,represent,datadog,
2024-01-10 14:34:35.967596759,90.84.13.212,129.9.69.213,olson.biz,CNAME,SERVFAIL,53113,10594,548,0,Le and Sons,Wonder letter marriage light decision relationship grow.,2.393241407172575,source,syslog,
2024-01-10 14:56:29.378937893,154.235.60.157,117.243.111.92,wright.com,CNAME,NXDOMAIN,29541,36049,149,0,Suarez and Sons,Ask group idea him parent.,54.43441746756249,heavy,datadog,
2024-01-10 15:18:22.790279028,118.72.156.1,73.96.190.182,thompson-williams.com,AAAA,NOERROR,76562,14550,220,0,Graham-Yu,Nor century player make.,2.0142324734129247,common,datadog,
2024-01-10 15:40:16.201620162,112.26.245.161,203.89.249.240,marshall.org,AAAA,NOERROR,63386,44182,934,0,Barrera Ltd,Run rise product store.,68.03796857846378,interesting,splunk,
2024-01-10 16:02:09.612961296,201.80.141.29,126.66.132.82,carrillo.com,AAAA,NXDOMAIN,51444,27468,829,0,"Barr, Jackson and Sanford",Notice road pay wind small.,33.25179724999525,sea,syslog,
2024-01-10 16:24:03.024302430,195.109.247.150,35.83.255.158,rivera.com,TXT,SERVFAIL,60024,20624,470,0,Bailey-Melton,Seven guess indicate on benefit at knowledge.,35.95923782700899,operation,datadog,
2024-01-10 16:45:56.435643564,109.169.175.144,97.82.99.76,warren-stone.com,TXT,SERVFAIL,4248,32906,903,0,Oconnor PLC,End much big commercial bad act.,38.07767536225216,decade,splunk,until
2024-01-10 17:07:49.846984698,178.89.155.140,166.192.132.38,velazquez.com,CNAME,SERVFAIL,69720,65175,751,0,Arroyo Ltd,Spring improve figure lay for citizen.,87.47867404155745,author,datadog,
2024-01-10 17:29:43.258325832,43.222.86.194,211.225.254.8,andrade.com,CNAME,NXDOMAIN,32096,23227,885,1,Hudson and Sons,Measure product military fall whatever market.,5.803631486045502,weight,splunk,
2024-01-10 17:51:36.669666966,153.210.252.159,213.12.41.102,ruiz.com,AAAA,NOERROR,17297,28292,769,0,Bennett-Salinas,Hear manage Mr head pick environmental.,49.855412659050266,outside,datadog,
2024-01-10 18:13:30.081008100,2.202.253.192,17.126.159.5,melton.com,CNAME,SERVFAIL,13986,39323,732,1,Scott-Medina,Include produce keep forget serious.,25.22936352030434,personal,datadog,
2024-01-10 18:35:23.492349235,179.187.154.200,115.113.229.130,miller.biz,MX,SERVFAIL,83956,45576,483,0,Davis-Chung,Our mind medical discover.,29.325708642097215,focus,splunk,
2024-01-10 18:57:16.903690369,109.146.110.226,169.130.151.179,gates.com,AAAA,SERVFAIL,51944,17018,759,0,"Pollard, Walker and Lamb",East east people fish resource.,5.751228147031496,try,syslog,
2024-01-10 19:19:10.315031503,141.207.129.55,157.33.163.173,olsen.biz,MX,NOERROR,54199,50970,411,0,"Kim, Vazquez and Rivera",Party raise activity wear very reveal about morning.,2.102322792327216,heart,datadog,
2024-01-10 19:41:03.726372637,45.146.112.149,223.113.179.49,smith.com,MX,NXDOMAIN,12151,27376,105,0,Smith-Smith,While month raise authority.,21.020195662009435,family,syslog,
2024-01-10 20:02:57.137713771,23.115.229.72,157.137.218.147,martinez.org,AAAA,NOERROR,61298,42657,278,0,Gonzales Ltd,Reality choice evidence clear find action.,94.72281427537328,bed,datadog,skill
2024-01-10 20:24:50.549054905,147.114.221.242,31.15.246.65,williams-jones.com,CNAME,NOERROR,42506,63942,253,0,Hall-Moore,Image major fish politics.,48.035580952642256,over,splunk,
